id,tokens,tags
91,"['Uno' 'de' 'los' 'fenómenos' 'lingüísticos' 'que' 'ha' 'emergido'
 'durante' 'los' 'últimos' 'cien' 'años' 'es' 'la' 'aceptación' 'de' 'la'
 'noción' 'de' 'que' 'un' 'paso' 'importante' 'en' 'la' 'resolución' 'de'
 'problemas' 'radica' 'en' 'nombrarlos.']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0]
92,"['Los' 'EE.' 'UU.' 'no' 'eran' 'una' 'fuente' 'primaria' 'de' 'recursos'
 'para' 'Al' 'Qaueda,' 'aunque' 'algunos' 'fondos' 'recabados' 'en' 'los'
 'EE.' 'UU.' 'pudieron' 'haber' 'llegado' 'a' 'Al' 'Qaeda' 'o' 'sus'
 'grupos' 'afiliados.']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
93,"['Desafortunadamente,' 'nuestra' 'visión' 'de' 'la' 'importancia' 'de'
 'la' 'filantropía' 'no' 'es' 'compartida' 'por' 'todos' 'los'
 'estadounidenses.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
94,"['Las' 'tasas' 'para' 'los' 'estudiantes' 'han' 'aumentado' 'un' '12' '%'
 'desde' '1992-92,' 'lo' 'que' 'representa' 'una' 'subida' 'considerable.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
95,"['La' 'acústica' 'dentro' 'del' 'sepulcro' 'es' 'muy' 'precisa,'
 'exagerando' 'el' 'sonido' 'de' 'los' 'visitantes' 'que' 'se'
 'aproximan.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
96,"['La' 'reseña' 'de' 'John' 'Horgan' 'del' 'libro' 'Climbing' 'Mount'
 'Impossible' '(The' 'Mystery' 'of' 'Life)' 'de' 'Richard' 'Dawkins' 'es'
 'interesante.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
97,"['Eres' 'Lord' 'Julian' 'Wade,' 'tengo' 'entendido,' 'fue' 'su' 'saludo'
 'truculento.']",[0 0 0 0 0 0 0 0 0 0]
98,"['Mi' 'hermana' 'salió' 'una' 'vez' 'con' 'un' 'joven' 'fornido' 'que'
 'era' 'un' 'apoyo' 'vigoroso' 'de' 'la' 'Universidad' 'de' 'Iowa,' 'de'
 'los' 'equipos' 'deportivos' 'conocidos' 'como' 'Hawkeyes.']",[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
99,"['Las' 'palabras' 'son,' 'en' 'general,' 'antiguas.']",[0 0 0 0 0 0]
100,"['William' 'Lowe' 'Bryan,' 'el' 'presidente' 'de' 'IU,' 'cuyo' 'sueño'
 'de' 'tener' 'una' 'universidad' 'de' 'amplia' 'base' 'llevó' 'a'
 'fundar' 'la' 'Escuela' 'de' 'Medicina' 'de' 'IU' 'en' '1903.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
101,['..uno' 'se' 'enorgullecería' 'de' 'formar' 'parte' 'y' 'de' 'apoyarlo?'],[0 0 0 0 0 0 0 0 1]
102,"['Si' 'la' 'inteligencia' 'de' 'defensa' 'se' 'reorganiza' 'para' 'elevar'
 'las' 'responsabilidades' 'del' 'director' 'de' 'la' 'DIA,' 'entonces'
 'esa' 'persona' 'podría' 'ser' 'el' 'funcionario' 'apropiado.']",[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
103,"['Miramar,' 'un' 'agradable' 'barrio' 'residencial' 'con' 'preciosas'
 'casas' 'familiares,' 'disfruta' 'de' 'su' 'ubicación' 'junto' 'al'
 'aeropuerto' 'regional' 'de' 'Isla' 'Grande.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
104,"['Pero' 'este' 'lustro' 'en' 'la' 'dedicación' 'se' 'omite' 'en' 'esta'
 'revisión,' 'dejando' 'al' 'lector' 'con' 'menos' 'sabiduría' 'que'
 'antes.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
105,"['preocúpate' 'por' 'cómo' 'afectan' 'las' 'noticias' 'nacionales' 'a'
 'la' 'zona' 'local']",[0 0 0 0 0 0 0 0 0 0 0]
106,['¿Elevador?' 'Él' 'sonrió' 'un' 'poco.'],[0 0 0 0 0]
107,"[""'"" 'Sabíamos' 'exactamente' 'lo' 'que' 'significaba.']",[0 0 0 0 0 0]
108,"['Uno' 'retrocede' 'y' 'usa' 'esta' 'expresión' 'cuando' 'se' 'encuentra'
 'en' 'un' 'lugar' 'de' 'desacostumbrada' 'elegancia,' 'como' 'disfrutar'
 'de' 'un' 'aperitivo' 'en' 'un' 'elegante' 'restaurante' 'con' 'una'
 'bandada' 'de' 'camareros' 'con' 'esmoquin' 'bailando' 'alrededor.']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
109,"['Si' 'estáis' 'explotados' 'o' 'en' 'el' 'paro' 'a' 'joderse,' 'no'
 'haber' 'nacido' 'clase' 'trabajadora.']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0]
110,"['Colonias' 'y' 'cosméticos' 'ecológicos:' 'hay' 'un' 'amplio' 'surtido'
 'con' 'todo' 'tipo' 'de' 'elementos' 'y' 'esencias' 'naturales,' 'no'
 'tóxicas' 'y' 'respetuosas' 'con' 'el' 'medio' 'ambiente.']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
111,"['Lo' 'que' 'da' 'miedo' 'es' 'que' 'si' 'el' 'partido' 'que' 'mas' 'mima'
 'a' 'sus' 'trabajadores' '(PSOE)' 'ha' 'mandado' 'al' 'paro' 'con' 'una'
 'mano' 'delante' 'y' 'otra' 'detras' 'a' 'mas' 'de' '3.000.000' 'de'
 'ciudadanos..']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
112,"['Es' 'la' 'lengua' 'dinámica' 'del' 'emigrante' 'niño' 'que' 'escucha'
 'hablar' 'en' 'su' 'casa' 'el' 'español,' 'y' 'en' 'la' 'calle' 'el'
 'inglés,' 'y' 'entonces' 'lo' 'que' 'va' 'a' 'dar' 'a' 'la' 'escritura'
 'literaria' 'es' 'una' 'mixtura,' 'una' 'amalgama' 'verbal' 'que'
 'significa' 'la' 'creación' 'de' 'un' 'nuevo' 'lenguaje' 'que' 'no'
 'hace' 'sino' 'reflejar' 'la' 'experiencia' 'diaria,' 'que' 'es' 'una'
 'experiencia' 'oral' 'transmutada' 'en' 'experiencia' 'escrita,' 'y'
 'que,' 'por' 'tanto,' 'no' 'puede' 'dejar' 'de' 'ser' 'literaria.']","[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]"
113,"['Algún' 'día' 'el' 'propio' 'deporte,' 'en' 'boca' 'de' 'tantos' 'niños'
 'y' 'niñas' 'que' 'empiezan' 'a' 'dar' 'sus' 'primeros' 'pasos,' 'nos'
 'dará' 'las' 'gracias.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
114,"['Pero' 'lo' 'peor' 'es' 'que' 'así' 'como' 'en' 'economía' 'destruir'
 'tejido' 'industrial' 'sanea' 'y' 'revitaliza,' 'en' 'lo' 'que' 'se'
 'refiere' 'a' 'uso' 'de' 'recursos' 'energéticos' 'destruir' 'tejido'
 'industrial,' 'infraestructuras' 'y' 'medios' 'de' 'transporte' 'no'
 'ayuda' 'en' 'nada.']",[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
115,"['El' 'portugués' 'Banco' 'Espirito' 'Santo' 'es' 'otra' 'de' 'las'
 'entidades' 'que' 'quiere' 'avanzar' 'en' 'banca' 'patrimonial.']",[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
116,"['Las' 'notas' 'de' 'los' 'alumnos' 'vascos' 'de' 'Primaria' 'recuperan'
 'desde' 'este' 'curso' 'la' 'terminología' 'tradicional' 'para'
 'impulsar' 'el' 'esfuerzo.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
117,"['A' 'los' 'pies' 'del' 'gigante' 'aéreo' 'se' 'encontraban' 'José' 'Luis'
 'Rodríguez' 'Zapatero,' 'el' 'jefe' 'de' 'Estado' 'francés,' 'Jacques'
 'Chirac;' 'el' 'canciller' 'alemán,' 'Gerhard' 'Schroeder;' 'y' 'el'
 'primer' 'ministro' 'británico,' 'Tony' 'Blair,' 'representando' 'a'
 'los' 'cuatro' 'países' 'socios' 'de' 'Airbus' 'y' 'cofinanciadores'
 'del' 'nuevo' 'bebé' 'gigante' 'de' 'la' 'compaía,' 'con' 'capacidad'
 'para' '555' 'pasajeros' 'en' 'su' 'versión' 'estándar' '(aunque' 'puede'
 'llegar' 'a' 'tener' '853' 'plazas).']","[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
118,"['Este' 'retroceso' 'de' 'los' 'precios' 'tiene' 'que' 'ver' 'con' 'la'
 'estrategia' 'lanzada' 'por' 'los' 'vendedores' 'estadounidenses' 'para'
 'deshacerse' 'de' 'sus' 'inmuebles.']",[0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
119,"['Las' 'pretensiones' 'de' 'tener' 'más' 'que' 'tu' 'vecino' 'no' 'se'
 'verían' 'mermadas,' 'solo' 'que' 'su' 'crecimiento' 'fuese' 'controlado'
 'dentro' 'de' 'una' 'legalidad' 'y' 'una' 'tributación' 'acorde' 'con'
 'la' 'cantidad' 'de' 'riqueza' 'acumulada.']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
120,"['El' 'Desafío' 'Español' 'se' 'ha' 'colocado' 'hoy' 'un' 'poco' 'más'
 'cerca' 'de' 'las' 'semifinales' 'de' 'la' 'Copa' 'Louis' 'Vuitton'
 'tras' 'ganar' 'a' 'dos' 'de' 'los' 'rivales' 'que' 'luchaban' 'por' 'la'
 'misma' 'plaza,' 'el' 'Shosholoza' 'y' 'el' 'Mascalzone'
 'Latino-Capitalia' 'Team.']","[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0]"
121,"['Estoy' 'muy' 'satisfecho' 'por' 'aportar' 'mi' 'granito' 'de' 'arena'
 'haciendo' 'lo' 'que' 'más' 'me' 'gusta,' 'dijo' 'Francisco' 'durante'
 'la' 'presentación' 'de' 'este' 'evento,' 'cuyos' 'beneficios' 'irán' 'a'
 'parar' 'a' 'esta' 'asociación,' 'para' 'luchar' 'contra' 'esta' 'grave'
 'enfermedad.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0]
122,"['El' 'primero' 'es' 'una' 'suculenta' 'indemnización' 'ya' 'pactada' 'de'
 '85' 'días' 'por' 'año' 'trabajado,' 'sin' 'límite' 'de' 'antigüedad'
 '(la' 'media' 'ronda' 'los' '15' 'años' 'y' 'el' 'salario' 'bruto,' 'los'
 '1.200' 'euros).']",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
123,"['La' 'fuerza' 'del' 'inconsciente' 'revelada' 'por' 'el' 'psicoanálisis'
 'y' 'el' '""caótico""' 'comportamiento' 'de' 'la' 'materia' 'subatómica'
 'abierto' 'a' 'infinidad' 'de' 'probabilidades.']",[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
124,"['En' 'apenas' 'ciento' 'cincuenta' 'páginas,' 'Azúa' 'condensa' 'la'
 'historia' 'del' 'hombre,' 'su' 'lucha' 'contra' 'el' 'tiempo' 'y' 'la'
 'muerte,' 'la' 'magia' 'del' 'arte' 'y' 'el' 'misterio' 'de' 'la'
 'palabra.']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
125,"['En' 'general,' 'hay' 'un' 'clima' 'de' 'inseguridad,' 'de'
 'desconfianza' 'económica' 'general,' 'que' 'se' 'palpa,' 'por'
 'supuesto,' 'en' 'el' 'mercado' 'inmobiliario.']",[0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
126,"['Deben' 'obtenerse,' 'mediante' 'procesos' 'que' 'no' 'dañen' 'el'
 'medio' 'ambiente,' 'la' 'salud' 'humana' 'y' 'el' 'bienestar' 'de' 'los'
 'animales' 'ni' 'la' 'salud' 'de' 'las' 'plantas,' 'productos' 'de'
 'alta' 'calidad' 'y' 'una' 'amplia' 'variedad' 'de' 'alimentos' 'que'
 'respondan' 'a' 'la' 'demanda' 'de' 'los' 'consumidores.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0]"
127,"['Por' 'eso,' 'un' 'buen' 'día,' 'explota,' 'y' 'a' 'lomos' 'de' 'su'
 'imaginación' 'alcanza' 'una' 'extraña' 'isla' 'donde' 'un' 'puñado' 'de'
 'monstruos' 'le' 'convierten' 'en' 'su' 'rey.']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
128,"['Sin' 'embargo,' 'si' 'la' 'realidad' 'interna' 'de' 'estas' 'naciones'
 'continúa' 'con' 'su' 'deterioro' 'la' 'venta' 'forzada' 'de'
 'posiciones' 'en' 'moneda' 'extranjera' 'podría' 'conducir' 'a' 'fuertes'
 'oscilaciones' 'en' 'el' 'mercado' 'de' 'divisas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0]
129,"['La' 'actriz' 'ha' 'decidido' 'además' 'relatar' 'su' 'lucha' 'contra'
 'el' 'cáncer' 'en' 'un' 'documental' 'de' 'dos' 'horas' 'que' 'difundirá'
 'la' 'cadena' 'de' 'televisión' 'estadounidense' 'NCB' 'el' 'viernes'
 '15' 'de' 'mayo.']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
130,"['Sea' 'cual' 'sea' 'la' 'vía' 'elegida,' 'se' 'necesitará' 'por' 'parte'
 'del' 'denunciante,' 'una' 'denuncia' 'firmada' 'con' 'sus' 'datos'
 'personales' 'y' 'los' 'datos' 'del' 'establecimiento' 'que' 'se'
 'quiere' 'denunciar' '(dirección' 'y' 'ciudad' 'donde' 'se' 'encuentra).']",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
131,"['La' 'idea' 'de' 'hacer' 'el' 'trabajo' 'fue' 'de' 'Joan' 'Costa,'
 'porque' 'encajaba' 'perfectamente' 'con' 'el' 'máster' 'que' 'estábamos'
 'haciendo,' 'y' 'aunque' 'el' 'origen' 'de' 'la' 'crisis' 'estaba' 'en'
 'Reino' 'Unido,' 'y' 'hacer' 'el' 'trabajo' 'era' 'como' 'recordárselo,'
 'son' 'muy' 'abiertos.']","[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1]"
132,"['Es' 'ese' 'conjunto' 'el' 'que' 'ahora' 'se' 'está' 'desinflando'
 'velozmente,' 'implotando' 'luego' 'de' 'haber' 'llegado' 'a' 'su'
 'máximo' 'nivel' 'de' 'expansión' 'posible' 'en' 'las' 'condiciones'
 'históricas' 'concretas' 'del' 'mundo' 'actual.']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
133,"['El' 'fallo' 'dictado' 'de' 'forma' 'firme' 'por' 'Laureano' 'Martínez,'
 'titular' 'del' 'Juzgado' 'de' 'lo' 'Penal' '2' 'de' 'Almería,' 'impone'
 'a' 'Amizian' 'como' 'autor' 'de' 'un' 'delito' 'contra' 'la' 'seguridad'
 'del' 'tráfico' 'una' 'multa' 'a' 'razón' 'de' 'doce' 'euros' 'al' 'día'
 'durante' 'medio' 'año,' 'así' 'como' 'la' 'privación' 'del' 'permiso'
 'de' 'conducir' 'vehículos' 'a' 'motor' 'y' 'ciclomotores' 'durante' 'un'
 'año' 'y' 'un' 'día.']","[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
134,"['Según' 'los' 'problemas' 'que' 'tengamos,' 'podemos' 'escoger' 'los'
 'ejercicios' 'que' 'mejor' 'nos' 'vayan' '(los' 'hay' 'especiales' 'para'
 'reducir' 'muslos,' 'moldear' 'caderas,' 'afianzar' 'glúteos,' 'eliminar'
 'estómago,' 'endurecer' 'vientre).']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0]
135,"['Es' 'lo' 'que' 'se' 'llama' 'reassortment:' 'se' 'barajan' 'los'
 'segmentos' 'como' 'si' 'se' 'barajaran' 'cartas,' 'y' 'siempre' 'acaba'
 'apareciendo' 'una' 'mutación' 'que' 'tiene' 'más' 'éxito' 'y' 'se'
 'replica' 'más.']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
136,"['El' 'Ayuntamiento' 'de' 'la' 'capital' 'subrayó' 'la' 'relevancia' 'de'
 'este' 'fallo' 'judicial' 'para' 'luchar' 'contra' 'el' 'vandalismo.']",[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
137,"['Además' 'de' 'la' 'globalización' 'de' 'la' 'fuerza' 'de' 'trabajo,'
 'de' 'la' 'liberalización' 'del' 'comercio' 'mundial' 'y' 'de' 'las'
 'políticas' 'fiscales' 'derechistas,' 'Fukuyama' 'considera' '""que' 'el'
 'malo' 'de' 'la' 'película' 'es' 'la' 'tecnología"":' '""los' 'beneficios'
 'de' 'las' 'oleadas' 'más' 'recientes' 'de' 'la' 'innovación'
 'tecnológica' 'han' 'aumentado' 'desproporcionadamente' 'para' 'los'
 'ciudadanos' 'con' 'más' 'talento' 'y' 'formación"".']","[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
138,"['En' 'el' 'caso' 'de' 'cobertura' 'de' 'puesto' 'de' 'trabajo' 'en' 'los'
 'periodos' 'de' 'selección,' 'la' 'duración' 'del' 'contrato'
 'coincidirá' 'con' 'el' 'tiempo' 'que' 'dure' 'la' 'selección' 'o'
 'promoción,' 'con' 'un' 'máximo' 'de' 'tres' 'meses.']",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
139,"['Por' 'este' 'motivo,' 'jamás' 'podía' 'recomendarse' 'el' 'uso' 'del'
 'preservativo;' 'ya' 'que,' 'de' 'haber' 'sido' 'así,' 'se' 'hubiese'
 'estando' 'impulsando' 'a' 'caer' 'aún' 'más' 'en' 'el' 'aberrante'
 'vicio' 'de' 'la' 'fornicación;' 'mismo' 'que' 'podría' 'estarlo'
 'practicando' 'tanto' 'la' 'persona' 'soltera' 'como' 'casada,' 'e,'
 'incluso,' 'cualquiera' 'de' 'los' 'dos' 'miembros' 'de' 'la' 'pareja'
 'de' 'esposos,' 'y' 'sin' 'que' 'hubieran' 'tenido' 'que' 'caer'
 'necesariamente' 'en' 'la' 'falta' 'del' 'adulterio.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]"
140,"['También' 'se' 'puede' 'crear' 'una' 'doble' 'pared,' 'instalando'
 'placas' 'de' 'pladur' 'y' 'rellenando' 'la' 'cámara' 'con' 'materiales'
 'aislantes.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
141,"['El' 'aporte' 'energético' 'de' 'ambas' 'sustancias' 'edulcorantes' 'es'
 'similar;' 'tanto' 'la' 'sacarosa' 'como' 'la' 'fructosa' 'aportan' '4'
 'kilocalorías' 'por' 'gramo.']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
142,"['Limpie' 'bien' 'los' 'filetes,' 'pique' 'los' 'ajos' 'en' 'rodajas' 'y'
 'póngalos' 'a' 'dorar' 'en' 'abundante' 'aceite' 'con' 'fuego'
 'moderado.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
143,"['Una' 'posible' 'historia' 'de' 'amor' 'entre' 'el' 'sex' 'symbol'
 'argentino' 'de' 'las' 'pistas' 'de' 'tenis' 'y' 'una' 'actriz' '26'
 'años' 'mayor' 'que' 'él' 'mantiene' 'en' 'vilo' 'a' 'la' 'prensa' 'de'
 'su' 'país' 'desde' 'hace' 'unas' 'semanas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
144,"['La' 'cantante' 'australiana' 'quiso' 'agradecer' 'a' 'su' 'hermana,'
 'la' 'también' 'cantante' 'Danni' 'Minogue,' 'su' 'apoyo' 'durante' 'los'
 'duros' 'meses' 'de' 'lucha' 'contra' 'el' 'cáncer' 'de' 'mama' 'que'
 'le' 'diagnosticaron' 'el' 'pasado' 'año' 'y' 'que' 'le' 'obligó' 'a'
 'suspender' 'su' 'gira' 'por' 'su' 'país' 'natal,' 'subiéndola' 'al'
 'escenario' 'en' 'los' 'dos' 'conciertos' 'que' 'ofreció' 'este' 'fin'
 'de' 'semana' 'en' 'Melbourne.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
145,"['El' 'próximo' '24' 'de' 'mayo' 'defenderá' 'a' 'España' 'en' 'el'
 'Festival' 'de' 'Eurovisión,' 'ha' 'terminado' 'su' 'primer' 'disco,'
 'que' 'verá' 'la' 'luz' 'dentro' 'de' 'muy' 'poco,' 'y' 'por' 'si' 'no'
 'fuera' 'bastante,' 'acaba' 'de' 'firmar' 'un' 'contrato' 'para' 'ser'
 'imagen' 'hasta' 'el' 'próximo' '31' 'de' 'julio' 'de' 'ONLY,'
 'perteneciente' 'a' 'la' 'multinacional' 'danesa' 'Bestseller,' 'que'
 'comercializa' 'cinco' 'distintas' 'marcas' 'de' 'ropa' 'para' 'mujer,'
 'hombre' 'y' 'niño.']","[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
146,"['Oksana' 'y' 'Mel' 'no' 'sólo' 'esperan' 'con' 'ilusión' 'el'
 'lanzamiento' 'del' 'álbum,' 'sino' 'también' 'la' 'llegada' 'de' 'su'
 'primer' 'hijo' 'en' 'común.']",[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
147,"['El' 'segundo' 'punto' 'de' 'ataque' 'es' 'la' 'afirmación' 'de' 'Omnes'
 'de' 'que' 'algunos' 'observables' 'no' 'se' 'pueden' 'observar.']",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
148,"['¿Por' 'qué' 'dejaste' 'ir' 'a' 'Wolverstone' 'y' 'a' 'los' 'demás?'
 'Gritó' 'con' 'un' 'toque' 'de' 'amargura.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1]
149,"['Claramente,' 'la' 'mejora' 'del' 'valor' 'y' 'los' 'esfuerzos' 'por'
 'orientar' 'hacia' 'el' 'comercio' 'de' 'AICPA' 'han' 'predominado' 'en'
 'sus' 'planes' 'en' 'los' 'últimos' 'años.']",[1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
150,"['Los' 'resultados' 'franceses' 'fueron' 'básicamente' 'llenar'
 'dieciocho' 'millones' 'de' 'prescripciones' 'para' 'fen' 'phen' 'en'
 'los' 'Estados' 'Unidos' 'el' 'año' 'pasado.']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
151,"['En' 'los' 'siglos' 'pasados,' 'sin' 'embargo,' 'era' 'el' 'lugar'
 'predilecto' 'de' 'los' 'piratas' 'caribeños,' 'lejos' 'de' 'las'
 'garras' 'de' 'los' 'señores' 'coloniales' 'en' 'La' 'Habana,' 'San'
 'Juan' 'en' 'Puerto' 'Rico' 'y' 'la' 'ciudad' 'de' 'Panamá,' 'los'
 'puestos' 'coloniales' 'más' 'cercanos.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"
152,"['Me' 'supone' 'una' 'gran' 'satisfacción' 'invitarle' 'a' 'participar'
 'en' 'el' 'Círculo' 'Interno' 'Senatorial' 'Republicano' 'para'
 'celebrar' 'nuestro' 'espíritu' 'en' 'nuestra' 'Convención' 'Nacional'
 'Republicana' 'en' 'Houston,' 'Texas,' 'entre' 'el' '16' 'y' 'el' '20'
 'de' 'agosto.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
153,"['Incluir' 'factores' 'como' 'marcos' 'de' 'tiempo' 'más' 'cortos,' 'la'
 'eliminación' 'de' 'archivos' 'del' 'ordenador' 'originales' 'y' 'la'
 'falta' 'de' 'acceso' 'a' 'documentos' 'necesarios.']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
154,"['Mientras' 'tanto' 'La' 'Fuerza' 'Aérea' 'compró' 'el' 'SR71,' 'ahora'
 'el' 'A-12,' 'que' 'estábamos' 'trabajando' 'con' 'la' 'CIA.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
155,"['La' 'Figura' '4' 'muestra' 'la' 'curva' 'de' 'oferta' 'de' 'los'
 'servicios' 'de' 'trabajo' 'compartido.']",[0 0 0 0 0 1 0 0 0 0 0 0 0 0]
